,ASGN,AVA,B,BCPC,CACI,CBU,CHE,COLB,FCFS,FFIN,FIVE,GBCI,GDOT,HAE,HI,IART,JBT,KFY,KS,NEOG,NSP,PDCE,PSB,QLYS,SIGI,SKYW,STMP,TREX,VAC,WWE
2014-12-24,33.66,31.979948,35.66787,65.786194,87.760002,34.399117,103.812553,25.525715,54.330315,27.946129,38.759998,23.848946,20.42,38.110001,31.589668,26.84,32.448708,28.22954,28.02536,36.166542,15.702551,43.459999,73.096596,38.889999,25.561491,11.776087,46.490002,42.389999,70.59903,11.206945
2014-12-26,33.810001,32.443943,35.976025,66.820251,88.07,34.525547,104.457939,25.60877,54.514778,28.07711,38.400002,24.067741,20.780001,38.41,31.986851,26.950001,32.762028,28.296732,28.137949,36.766693,15.743481,43.630001,73.452461,40.169998,25.637423,11.911779,46.470001,42.540001,71.31292,11.586059
2014-12-29,34.02,33.255928,35.947136,66.091484,87.449997,35.040321,105.07402,25.60877,54.573036,28.694599,39.689999,24.487837,20.76,38.880001,32.060745,27.190001,33.143898,28.123955,28.194244,36.67667,15.743481,43.639999,73.926933,38.610001,25.97913,12.193774,47.349998,42.889999,72.264786,11.669278
2014-12-30,33.549999,32.417171,35.870102,65.08696,87.230003,34.95903,104.986015,25.774879,54.252644,28.376499,40.580002,24.461578,20.459999,38.580002,31.996086,27.190001,32.615162,27.960779,27.987827,36.594147,15.575219,41.41,73.60759,37.41,25.941164,12.514661,47.849998,42.599998,71.59848,11.549071
2014-12-31,33.189999,31.542719,35.638988,65.628616,86.18,34.435242,103.333389,25.479574,54.048756,27.955479,40.830002,24.304047,20.49,37.419998,31.866779,27.115,32.174545,27.605633,27.499943,37.201801,15.41151,41.27,72.576508,37.75,25.789291,12.913342,47.990002,42.580002,70.951225,11.410373
2015-01-02,32.509998,31.623026,35.446392,63.205952,85.620003,34.055935,102.639091,25.285778,52.806026,27.628023,39.919998,24.041487,20.34,36.919998,31.414171,26.695,31.675188,27.125702,27.265383,36.594147,15.120472,41.259998,73.379463,37.310001,25.428606,12.874448,47.59,42.470001,70.751328,11.123725
2015-01-05,31.969999,31.292871,34.69529,61.31509,84.589996,33.197994,102.24794,24.879726,51.252625,26.823418,40.450001,23.201303,20.01,37.16,31.100121,26.799999,30.607925,26.84734,27.190321,36.339085,15.302372,39.849998,73.434219,36.970001,25.048929,12.397975,46.59,41.75,69.390175,10.920301
2015-01-06,31.27,31.176874,33.857521,59.640896,84.400002,32.556797,101.367821,24.039942,49.349712,25.943962,40.32,22.527409,19.940001,37.130001,30.472029,26.76,29.707115,26.396202,27.040203,36.249062,15.170492,38.779999,73.507217,35.669998,24.58383,11.814543,45.830002,41.650002,67.096199,10.948039
2015-01-07,32.110001,31.783634,34.319736,60.015121,86.110001,32.728382,101.788322,24.08609,48.776886,25.756842,42.389999,22.509903,19.9,37.560001,30.619814,27.17,29.667953,26.991322,27.040203,35.963989,15.552485,38.25,75.25,36.950001,24.669258,11.882607,46.970001,41.43,69.00943,10.494955
2015-01-08,32.610001,31.935335,34.810841,61.492355,88.199997,33.197994,102.629303,24.796675,49.281746,25.738131,43.630001,23.105034,20.27,38.560001,31.127832,27.51,30.441469,27.279278,28.053505,36.729183,15.870808,39.400002,75.459854,38.110001,25.400129,12.271565,47.110001,43.389999,71.617523,10.374744
2015-01-09,32.009998,31.658714,34.271584,60.241634,87.739998,32.358105,101.817665,23.947664,48.330284,24.662197,35.18,22.405687,19.93,38.349998,30.767599,27.01,30.059607,27.432858,28.044121,36.56414,16.152756,40.599998,74.921501,36.82,25.134356,11.950675,46.529999,42.529999,71.931633,10.106594
2015-01-12,32.139999,31.739021,33.761227,60.438599,86.43,31.942678,100.614838,23.661585,49.388542,24.231827,34.43,22.086998,19.98,38.330002,30.545919,27.15,29.540663,27.029713,28.635218,36.301575,16.407413,38.34,74.903267,36.619999,25.181818,12.057639,46.27,41.849998,72.340919,10.051114
2015-01-13,32.349998,32.238716,33.905666,60.359814,88.599998,31.852369,101.426514,23.486242,51.204086,24.147625,33.200001,21.821421,19.959999,38.5,30.629047,27.290001,30.000856,27.883987,29.113724,36.204052,16.402868,39.630001,74.802887,37.080002,25.324194,12.232668,46.310001,40.740002,72.141045,10.023374
2015-01-14,32.139999,32.675934,33.761227,60.635567,88.099998,31.265356,101.426514,23.135565,51.563309,23.969864,34.549999,21.51158,19.85,37.889999,30.425838,27.745001,29.873569,27.519245,29.291988,36.414104,16.39377,42.41,75.26825,36.740002,25.153343,11.902055,46.169998,40.189999,71.931633,9.912414
2015-01-15,31.620001,32.765167,32.721233,59.118935,88.440002,31.012484,99.030663,23.043278,51.24292,23.427221,33.32,21.068956,18.91,37.139999,29.382088,27.620001,29.432957,27.634432,28.194244,35.641411,16.316463,41.869999,76.26281,36.040001,25.029947,11.746474,44.299999,38.689999,71.103516,9.524054
2015-01-16,32.43,32.934704,33.366413,60.970406,90.120003,31.798182,100.878876,23.633894,51.873985,23.651762,33.98,21.847979,19.51,37.610001,29.899345,28.309999,30.265223,28.047165,28.372509,36.129032,16.4347,44.200001,77.585884,37.59,25.30521,11.872884,46.509998,39.68,71.408112,9.514805
2015-01-20,34.02,32.899002,33.587887,56.213711,89.540001,31.473064,100.565971,23.495472,51.563309,23.21203,33.25,21.538141,20.15,37.389999,29.197357,28.035,30.441469,28.095158,29.066813,35.978996,16.52565,43.939999,76.910667,39.049999,25.248259,12.436872,45.169998,39.889999,71.817406,9.292889
2015-01-21,34.5,33.050705,33.6553,51.998661,87.629997,31.193104,101.182037,23.449327,51.864281,22.968775,32.799999,21.237154,19.870001,36.990002,29.197357,27.540001,30.637299,27.960779,29.357668,35.671417,18.753929,47.599998,76.901543,38.82,25.191309,12.456321,44.919998,40.439999,71.579437,9.366859
2015-01-22,35.459999,33.487923,34.290844,54.716778,87.959999,32.249733,103.538734,24.630562,53.272053,23.960508,33.5,22.210928,20.01,38.139999,29.391323,28.49,31.283533,28.536692,29.545313,36.144035,19.868071,44.720001,79.246536,39.32,25.646917,12.874448,47.0,41.07,73.949577,9.579535
2015-01-23,35.540001,33.835922,34.088634,53.180454,88.290001,31.328573,101.837212,24.252199,53.40797,24.119556,34.139999,21.954205,19.969999,37.759998,29.594538,28.545,31.117075,28.354324,28.963602,36.234058,20.131824,44.02,79.118797,39.650002,25.589966,12.845276,48.299999,41.080002,73.997154,9.72748
2015-01-26,35.369999,33.693157,34.55085,53.259243,88.18,31.608532,102.140366,24.49214,53.990501,24.007286,34.400002,22.122408,19.940001,37.830002,29.871635,28.795,31.381445,28.440708,30.042587,36.789196,19.977211,45.75,80.231972,38.68,25.646917,13.399536,47.540001,42.240002,74.949005,9.690495
2015-01-27,34.919998,33.719921,33.992329,52.9244,86.839996,31.220196,102.609741,24.159914,49.330292,24.166336,34.419998,21.901096,19.809999,37.709999,29.806978,28.645,30.705841,27.893585,28.785339,36.436607,19.527004,46.869999,80.222862,38.43,25.561491,13.136992,46.279999,42.77,74.682495,11.558318
2015-01-28,34.389999,33.389778,33.607159,52.619106,86.879997,30.344189,101.58297,23.347816,46.971058,23.46464,33.93,20.936172,19.700001,37.0,29.520634,28.309999,29.971483,27.557636,28.231773,35.656414,19.213228,44.220001,78.324944,38.52,25.314705,12.748034,45.779999,41.52,72.455154,11.179206
2015-01-29,35.080002,34.174992,33.857521,53.761501,86.919998,30.985395,102.560844,23.707726,48.747761,23.633047,34.27,21.042402,19.85,39.52,29.843925,28.809999,30.862501,27.816797,28.710278,36.136536,19.454243,45.73,79.182678,39.09,25.57098,13.243955,46.93,42.66,73.721107,11.530578
2015-01-30,35.130001,33.131008,33.077522,52.166084,84.589996,30.371288,98.903564,23.467785,48.272038,23.109118,33.32,19.714527,15.25,39.599998,29.012617,27.860001,29.560244,27.356064,28.02536,34.583645,19.072256,45.939999,76.746414,38.02,24.507896,12.203497,45.57,42.529999,72.816856,11.197698
2015-02-02,35.639999,33.282696,33.963448,52.303959,83.739998,31.436953,100.820221,24.039942,48.514755,24.007286,33.700001,20.39617,14.96,41.189999,29.659193,28.315001,30.519802,27.413658,28.250536,35.15379,18.903997,47.25,76.709923,37.959999,24.678749,11.960399,45.349998,43.25,71.522331,11.382632
2015-02-03,36.490002,33.461159,34.96492,53.781197,84.970001,31.861404,102.73687,24.639788,49.553593,24.596708,33.950001,21.157482,13.94,41.25,30.222631,28.715,31.14645,28.651882,28.841633,35.453865,19.094994,49.799999,77.476387,37.560001,25.295721,11.999295,46.720001,43.779999,71.998253,11.475099
2015-02-04,36.549999,32.881168,33.905666,52.845615,84.699997,31.563377,103.568085,24.778219,49.116699,24.269253,33.790001,20.989286,14.71,41.709999,30.019424,28.635,31.097496,28.603882,28.869783,35.446362,19.235966,49.419998,76.846794,38.720001,25.457079,12.407698,46.91,44.200001,71.855476,11.558318
2015-02-05,37.209999,33.255928,34.502693,54.372089,85.309998,32.2407,103.881012,25.276546,50.087574,24.868032,33.900002,21.405352,14.84,42.740002,28.29215,28.709999,31.675188,29.03582,28.813484,36.399101,19.417866,48.59,77.786613,40.889999,26.263884,12.689692,47.130001,44.509998,71.817406,11.798732
2015-02-06,37.07,31.462412,34.435299,54.972832,85.260002,32.412292,103.577858,25.756424,50.087574,25.15806,33.779999,21.724041,15.42,43.029999,29.086514,28.459999,31.949352,28.949432,28.607069,36.886723,19.417866,48.380001,75.852211,40.349998,26.349308,12.825825,47.459999,44.82,71.255821,12.233324
2015-02-09,36.400002,31.087648,34.676029,53.534988,85.010002,31.626595,103.46051,25.348034,49.145824,24.437658,33.41,21.378798,15.2,42.150002,28.569258,27.870001,31.518524,28.67108,28.259922,36.60165,19.37694,46.77,75.231735,40.849998,26.112017,12.096535,47.48,44.91,69.951782,12.10387
2015-02-10,36.959999,31.605181,34.820477,53.318325,85.349998,31.816248,104.917557,25.468697,48.087559,24.231827,33.799999,21.555847,15.22,42.709999,28.051998,28.004999,31.645807,28.795862,28.682129,36.316578,20.300085,45.990002,75.514618,46.939999,26.140493,12.378527,47.529999,44.5,73.321327,12.140859
2015-02-11,37.139999,30.944878,34.96492,54.125881,85.639999,31.626595,105.41629,25.218088,47.339993,24.063416,33.23,21.414206,15.12,43.34,28.061232,28.125,31.724144,28.5079,29.207544,36.024006,20.954927,46.150002,74.875877,45.849998,26.331301,12.524386,47.849998,44.23,73.14048,12.362778
2015-02-12,37.709999,30.757496,35.590839,56.469761,87.580002,32.213608,105.426048,25.645046,47.252605,24.512505,32.900002,21.768307,15.2,43.529999,27.959629,28.135,31.919968,28.997429,30.840092,36.024006,21.696173,48.57,75.176979,46.490002,26.340837,11.629786,57.16,44.639999,73.749672,13.278195
2015-02-13,37.689999,30.293501,36.014538,57.297012,88.0,32.31295,105.005562,25.849239,47.495327,24.774475,33.009998,22.148958,15.54,42.939999,27.96887,28.445,32.174545,29.131809,30.511709,36.354088,22.241867,49.169998,74.802887,47.950001,26.102329,13.45788,56.919998,44.630001,73.330849,15.3402
2015-02-17,37.610001,30.097197,36.091572,57.001564,87.809998,32.54776,105.543411,26.183378,47.93222,25.045794,32.959999,22.32601,15.68,42.5,28.624676,28.209999,32.370373,29.275791,30.971439,36.129032,22.742098,49.939999,74.611267,46.310001,26.006927,13.136992,57.029999,44.610001,73.207123,16.042948
2015-02-18,37.889999,30.917204,36.053055,57.513676,87.660004,32.051048,112.877571,25.830679,47.757469,24.465725,32.720001,21.786009,15.66,43.310001,28.911015,28.459999,33.858673,29.381374,31.412422,36.264065,22.946732,47.84,75.259125,45.400002,26.064167,13.380091,58.669998,43.889999,73.340385,14.776154
2015-02-19,38.400002,30.863142,35.821949,57.631851,88.510002,31.870428,111.420525,26.00703,47.582714,24.250542,32.200001,21.670927,15.87,43.48,28.726278,28.555,33.907627,29.515757,31.534393,36.60165,23.437864,49.709999,74.301041,46.66,26.579344,13.380091,57.09,43.639999,74.178017,15.275474
2015-02-20,39.09,30.827095,38.547108,58.006088,89.0,31.996861,111.215164,26.155531,47.495327,24.390879,32.220001,21.945356,15.87,43.630001,28.763224,28.495001,33.7118,29.141411,32.829166,37.014252,23.360559,51.369999,74.711647,47.889999,26.445784,13.564842,57.52,44.529999,73.530746,14.951838
2015-02-23,38.98,30.962263,38.344894,58.478798,89.0,32.014927,112.281067,26.081282,47.47591,24.447012,31.85,21.812569,15.81,44.029999,28.744753,28.530001,34.123032,29.294989,33.242004,37.606903,23.169563,52.509998,76.6278,48.02,26.522102,14.43027,56.450001,46.48,73.959091,15.053555
2015-02-24,39.349998,31.007322,38.489773,56.834145,88.169998,32.123295,111.899673,26.109125,46.990475,25.167418,32.09,21.989618,15.8,44.110001,28.689333,29.605,34.651775,30.053278,32.284988,37.651913,23.074068,53.990002,75.423363,48.450001,26.598425,15.091495,56.34,49.900002,73.892235,15.367941
2015-02-25,39.009998,30.430614,38.61533,58.557583,88.089996,31.825275,112.672211,26.044155,46.93222,24.821249,32.400002,21.830271,15.93,44.139999,28.874065,29.190001,34.495113,29.650137,32.012897,38.117031,23.04678,54.75,75.395973,47.779999,26.274057,14.644198,57.029999,48.380001,73.624847,15.506639
2015-02-26,38.799999,30.538734,39.011337,60.389359,87.809998,32.069111,114.132034,26.285475,46.980759,25.027082,32.099998,21.9188,15.95,45.25,29.077276,29.115,33.7118,29.573345,32.838558,38.732182,23.8335,53.669998,74.739029,47.299999,26.359915,14.585853,56.810001,51.419998,72.268867,15.497394
2015-02-27,38.209999,30.727974,38.653976,58.02578,87.290001,32.078144,114.122261,26.155531,46.738045,24.577997,31.74,21.502731,15.51,44.459999,29.280485,30.004999,33.839085,29.37178,32.331894,38.372093,23.556101,51.68,75.897842,46.029999,25.978306,14.216345,56.060001,50.349998,72.631721,15.201501
2015-03-02,38.759998,29.889938,38.682941,58.340927,88.849998,32.39423,115.493912,26.294756,46.339985,24.718332,31.75,21.608961,15.84,44.279999,29.862408,30.620001,34.779053,30.178061,32.566463,37.44186,24.065422,53.279999,76.162437,47.509998,26.188192,15.052601,58.25,50.5,75.467865,15.95048
2015-03-03,38.52,30.241377,38.38353,57.484127,88.540001,31.960741,116.189545,26.044155,46.56329,24.400234,31.41,21.36109,15.63,44.02,29.446743,30.084999,34.20137,30.014881,31.844009,37.134285,24.106348,54.040001,76.144203,47.27,26.092793,15.130391,58.049999,50.200001,74.092766,15.959723
2015-03-04,38.150002,29.907961,37.842644,56.8046,87.669998,31.68078,115.072609,25.802832,46.475906,24.194408,30.959999,21.139778,15.85,44.200001,28.790939,30.035,33.574718,29.842108,31.252922,37.171791,24.36743,54.310001,74.447029,47.48,25.625313,14.935914,58.68,51.759998,73.978172,15.867259
2015-03-05,38.029999,30.034117,38.151718,56.430367,87.68,31.689814,114.337799,25.951336,46.543873,24.624777,29.91,21.414206,17.1,44.48,28.86483,30.055,33.398014,29.61174,30.577383,37.471867,24.459036,53.619999,74.109428,49.740002,25.673018,15.052601,57.5,53.110001,74.150063,15.80253
2015-03-06,37.450001,29.033884,37.852291,55.248581,86.800003,31.716908,113.142502,26.211222,45.922508,24.886738,29.1,22.148958,16.450001,43.639999,28.19055,29.575001,32.926792,29.506159,30.389734,36.909225,24.207117,52.09,71.253448,47.450001,25.176916,14.576129,55.990002,51.0,73.529366,15.876506
2015-03-09,37.75,29.448397,38.248306,55.573574,87.580002,31.906561,113.015129,26.39686,45.621532,25.073858,28.879999,22.627001,16.34,44.330002,28.467651,29.530001,33.368565,30.523611,29.920612,37.104275,24.697214,51.310001,71.326447,45.400002,25.501289,14.809504,56.139999,50.540001,74.455635,15.617599
2015-03-10,37.049999,29.439379,37.552883,54.874348,85.849998,31.301477,112.329292,25.923494,45.000172,25.11128,28.58,21.883387,15.99,43.66,28.033518,29.58,32.858063,28.67108,29.73296,36.609154,24.426971,50.759998,71.408569,43.849998,26.159573,14.410823,55.709999,49.049999,73.510277,15.45116
2015-03-11,36.959999,29.105968,37.968201,55.849323,85.790001,31.37373,112.662399,26.220505,45.611832,25.186132,28.98,21.954205,16.059999,43.73,27.617868,29.58,32.681358,28.795862,29.836166,37.186798,24.939976,52.009998,71.718796,43.849998,26.655668,14.420546,56.220001,50.400002,74.522491,15.227635
2015-03-12,38.07,30.025106,38.914757,55.869022,86.940002,32.676411,113.573593,26.935186,46.155521,26.230064,30.690001,22.662409,16.26,45.380001,28.282915,30.0,34.144119,30.360434,30.44603,38.042011,25.045319,51.23,73.233978,43.990002,27.609701,15.033153,57.130001,50.360001,75.677948,15.935463
2015-03-13,37.66,29.673674,38.586361,55.809929,85.970001,32.466881,113.397232,26.777403,46.262318,26.079586,31.09,22.441099,16.35,44.470001,27.79015,29.455,33.996857,30.254848,30.145784,37.809452,25.155247,51.880001,72.462631,43.540001,27.399813,14.867847,56.52,48.610001,75.582458,15.534983
2015-03-16,37.889999,29.862911,38.798843,55.347065,86.68,32.512436,114.043869,26.860941,46.505035,25.825657,30.6,22.423391,16.5,43.810001,27.455441,29.93,33.731796,30.523611,30.173937,38.24456,24.90333,51.720001,73.399284,44.66,27.86729,15.422106,57.860001,50.290001,76.413231,15.395279
2015-03-17,38.23,29.718727,38.953388,55.081161,86.5,32.749287,113.867508,26.944468,46.689503,26.192444,30.65,22.538473,16.4,43.66,27.650684,29.9,33.594357,30.734781,30.305296,36.976746,25.004095,50.439999,73.555389,46.57,27.991316,15.37349,57.869999,49.549999,76.728363,14.966854
2015-03-18,38.700001,30.574781,39.291431,54.746323,87.779999,32.211815,116.04258,26.925905,46.835133,26.004353,30.42,22.26405,16.219999,44.16,27.75296,29.975,34.399361,31.041935,30.727505,36.669167,25.118605,53.34,74.978745,47.279999,28.363386,15.285975,58.75,50.889999,77.282234,14.761957
2015-03-19,38.669998,30.322474,38.847145,54.687233,87.82,32.339355,117.91391,26.814528,46.475906,25.938513,31.370001,22.334869,16.299999,44.509998,27.836637,30.370001,34.16375,31.128325,30.849476,37.44186,24.972036,51.860001,75.125671,46.650002,28.105797,15.276251,58.82,50.639999,78.141655,15.199695
2015-03-20,38.799999,30.872158,38.99202,54.598595,89.0,32.421341,119.648087,27.120817,47.291443,26.747334,31.860001,22.609293,16.309999,44.290001,28.385189,30.995001,34.65461,31.185913,31.18725,37.764442,24.907909,52.32,77.090828,46.400002,28.287064,15.072049,58.68,51.34,79.421242,15.358025
2015-03-23,38.630001,30.836109,38.731236,55.05162,89.529999,32.421341,120.765015,26.963028,48.98077,26.549829,33.169998,22.449947,16.43,44.82,28.561842,31.049999,34.40918,31.137772,30.568005,38.087021,24.023901,51.07,77.393875,45.169998,28.563732,15.169287,58.360001,51.790001,79.469009,15.432532
2015-03-24,38.389999,30.529724,38.663624,55.662209,89.669998,32.275581,120.921776,26.925905,47.971062,26.549829,32.689999,22.32601,16.5,44.619999,28.747789,31.325001,34.438633,31.060749,30.248999,38.417103,24.321629,51.389999,77.017365,44.43,28.210739,14.984533,58.299999,51.459999,79.201637,15.413904
2015-03-25,37.459999,30.124231,38.228981,55.69175,87.220001,31.756329,117.541603,26.313322,47.242905,25.938513,32.220001,21.777161,16.27,43.799999,28.236427,30.790001,34.075397,30.627474,29.808025,36.511627,23.446779,52.360001,75.447075,42.970001,27.581085,14.167727,67.779999,50.470001,76.241356,14.985483
2015-03-26,37.779999,29.772795,38.547722,56.026596,87.620003,31.820107,118.394005,26.508232,46.272022,26.079586,35.549999,21.936502,16.209999,43.439999,27.985399,30.26,33.564896,30.95484,30.015087,35.738934,23.863592,54.490002,74.969559,44.959999,27.562002,14.021868,67.43,50.27,76.508743,15.227635
