,AAPL,AXP,BA,CAT,CSCO,CVX,DIS,DWDP,GE,GS,HD,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PFE,PG,TRV,UNH,UTX,V,VZ,WMT,XOM
06APR2017,141.422775,77.056595,173.188293,93.356865,32.252457,105.07386000000001,111.319717,62.050658999999996,28.944965000000003,225.752121,143.978745,165.692307,35.050549,121.909012,85.063965,41.281760999999996,127.01088700000001,185.646362,61.26613199999999,64.381752,54.418617000000005,32.848929999999996,86.714203,117.85419499999999,162.945999,109.85208100000001,46.704956,46.704956,69.72628,79.880356
07APR2017,141.107742,76.908249,174.63343799999998,93.064575,32.135456,104.660454,110.85691100000001,61.640953,29.002987,225.00172400000002,143.871185,165.394455,35.050549,121.782265,84.768875,41.223717,126.825478,185.74414099999998,61.159565,64.332779,54.389010999999996,32.839306,86.549309,117.472885,163.61615,110.418869,46.926758,46.926758,71.16121700000001,79.639778
10APR2017,140.94039899999999,76.631355,173.373825,94.642937,32.184208,105.20845800000001,110.709198,61.718993999999995,29.022331,225.998962,144.927246,164.491302,34.826805,121.216835,84.47378499999999,41.301109000000004,126.844994,185.470398,60.597668000000006,64.18584399999999,54.181759,32.781521000000005,86.801498,118.411491,163.083954,110.311378,46.811035,46.811035,71.31739,79.995827
11APR2017,139.42439299999998,76.403908,174.360031,94.60395799999999,32.096455,104.766205,111.339401,60.958118000000006,29.051341999999998,224.86347999999998,144.917465,163.895584,34.768436,121.099861,84.32624100000001,41.272090999999996,128.03556799999998,185.822357,60.626732,64.136871,54.201496,32.675591,87.10218,118.48971599999999,163.42889399999999,110.565468,46.965336,46.965336,71.678574,79.716759
12APR2017,139.591736,75.83033,171.899429,92.421539,31.803963,104.766205,111.30986000000001,60.402088,28.790228000000003,222.89863599999998,143.29423500000001,163.972443,34.661427,122.25021399999999,84.00164000000001,41.542976,128.094131,185.460602,61.082062,63.892002000000005,54.842991000000005,32.665958,87.596863,118.7537,163.162796,109.68594399999999,47.177498,47.177498,71.688339,79.841858
13APR2017,138.853424,74.960083,171.479568,90.706779,31.608963,102.00692,111.46740700000001,59.563171,28.587141,220.49932900000002,142.678192,162.886719,34.291756,121.85051000000001,83.01802099999999,41.397858,127.60618600000001,184.434052,60.655795999999995,63.617741,54.616001000000004,32.627438,87.325264,117.844421,162.571503,109.53936000000002,46.888187,46.888187,71.40525799999999,78.610123
17APR2017,139.621262,75.820442,174.799408,91.720047,31.794211999999998,102.074219,112.03853600000001,60.216747,28.664509000000002,223.40217599999997,144.04718,164.395218,34.515503,122.562172,84.454109,41.668746999999996,128.18194599999998,186.10585,60.839863,64.136871,55.50423000000001,32.743004,87.674461,119.20343799999999,164.759354,110.692497,47.071419,47.071419,71.737137,78.504272
18APR2017,139.001068,74.950195,173.656998,91.963623,31.852711,101.603127,112.44226100000002,59.972878,28.857925,212.86694300000002,144.487213,163.386368,34.797623,118.760139,83.76557199999999,42.065411,129.109055,185.968979,60.326401000000004,64.048721,55.375927000000004,32.588916999999995,88.072136,118.059509,166.14894099999998,110.97591399999999,47.466815999999994,47.466815999999994,72.127602,77.99425500000001
19APR2017,138.489182,74.71285999999999,174.194031,91.067268,31.833214,100.209076,111.989304,60.041157,29.012660999999998,211.38591,143.95916699999998,155.353958,34.933815,118.32144199999999,83.077034,41.823547,129.440842,185.587692,60.684856,63.705902,55.12919599999999,32.367424,87.573669,117.717308,166.799377,110.35046399999999,47.196785,47.196785,72.30330699999999,77.45536
20APR2017,140.221756,79.13331600000001,175.072815,92.992752,32.008713,100.83399200000001,113.03308100000001,60.421597,29.273771000000004,215.30574,145.425949,155.940033,35.196476000000004,118.808884,84.14919300000001,41.688103000000005,130.05566399999998,186.88798500000001,60.597668000000006,64.156456,55.662136,32.492615,87.309784,116.231178,169.05621299999999,111.34726699999999,46.685665,46.685665,73.0159,77.95575
21APR2017,140.054428,78.708084,176.127365,92.658745,31.998962,100.843597,112.68843100000001,60.636204000000006,28.577469,214.12091099999998,146.677597,154.095306,35.332671999999995,118.701645,83.13604699999999,41.668746999999996,130.192276,187.22036699999998,59.958263,65.038002,55.119328,32.396313,86.615837,116.446281,168.681717,112.37336699999999,45.566986,45.566986,73.152557,77.64782
24APR2017,141.403061,79.55855600000001,177.767731,95.104881,32.447453,101.843475,111.959763,61.280021999999995,28.577469,220.40057400000003,148.525711,154.450775,35.750984,119.803253,86.067261,41.871918,130.992477,189.889359,60.200462,66.144821,54.744305000000004,32.492615,87.524811,117.883522,169.834778,113.673103,45.374107,45.374107,72.996368,78.051987
25APR2017,142.27920500000002,79.736565,179.183548,102.580841,32.58395,102.612625,113.417107,63.221241000000006,28.480762,223.767517,149.64048799999998,154.104889,35.867714,120.329697,86.814819,41.707451,138.282318,190.769257,60.35546899999999,66.52681700000001,54.72456700000001,32.511871,87.964638,118.61681399999999,171.52002,114.21058700000002,45.036572,45.036572,73.259941,78.64862099999999
26APR2017,141.442444,79.62777700000001,177.425995,102.81662800000001,32.564448999999996,101.987701,113.81098899999999,62.753009999999996,28.297014,223.34294100000002,150.804138,153.787811,35.926086,120.407692,86.982033,41.833225,137.44305400000002,190.642151,60.742985,66.438675,54.438357999999994,32.598549,85.755737,119.29144299999999,171.855103,115.51031499999999,45.673069,45.673069,73.63086700000001,78.331047
27APR2017,141.550751,79.439888,178.900375,100.871498,32.905693,101.401222,114.067001,61.640953,28.122940000000003,222.957855,152.662033,154.037643,36.412490999999996,120.63191200000001,86.175461,41.610703,137.472351,191.727371,60.626732,66.869644,54.744305000000004,32.608177000000005,85.70687099999999,119.438103,172.10148600000002,116.077126,45.007641,45.007641,73.640633,78.19633499999999
28APR2017,141.412903,78.37185699999999,180.472443,100.458893,33.217690000000005,102.58377800000001,113.83068100000001,61.26051700000001,28.0359,220.97325099999998,152.642502,154.00882,35.167294,120.36868999999999,85.575439,41.746147,136.55500800000002,191.453613,60.384533,67.05574,54.685085,32.665958,85.355011,118.949242,172.347855,116.282349,44.274715,44.274715,73.386833,78.571632
01MAY2017,144.297287,78.35208100000001,178.089966,100.203476,33.12019,101.833862,112.97399899999999,60.987384999999996,27.987546999999996,222.01001000000002,150.79435700000002,152.615616,35.322941,120.24195900000001,85.63446,41.813869,137.745575,190.45639,60.432976000000004,67.98625899999999,54.27058,32.531136,85.12043800000001,118.47993500000001,172.062073,116.213936,44.245785,44.245785,73.43564599999999,78.966171
02MAY2017,145.212799,78.658638,179.115204,99.722107,33.383438,101.295464,112.61950700000001,60.987384999999996,28.0359,222.276581,151.517944,152.865433,35.965,120.59291100000002,85.083626,41.97834,137.823639,192.137955,60.742985,67.878525,54.349532999999994,32.367424,84.270111,117.6782,171.618576,116.604836,44.274715,44.274715,73.718719,78.956551
03MAY2017,144.769821,77.956512,179.066376,99.751579,33.393188,102.603004,109.911598,60.197231,28.268,223.451553,151.566849,152.413864,36.242354999999996,120.23220800000001,85.575439,41.910618,139.18013,193.213379,61.643958999999995,67.663025,53.816601,32.232594,84.475365,118.118179,170.041718,117.56253799999999,44.506165,44.506165,73.95300300000001,79.582031
04MAY2017,144.248062,77.462051,178.753922,97.639442,33.324940000000005,100.766685,109.468483,59.914345,28.238989,223.728012,151.42996200000002,152.817398,36.114940999999995,120.83663200000001,85.673805,42.239554999999996,139.990128,195.051361,61.401759999999996,67.398567,53.757385,32.213337,84.494911,118.118179,171.500305,118.246605,44.245785,44.245785,74.519165,78.562004
05MAY2017,146.640244,77.452164,180.648178,97.88503299999999,33.529682,101.708885,110.27593200000001,61.543404,28.258331,224.004471,152.28067,148.97413600000002,36.085545,120.407692,85.575439,42.268581,140.487823,194.943817,61.97334300000001,67.584671,53.24419,32.242226,84.543785,118.59726,171.59886200000003,118.588646,45.026928000000005,45.026928000000005,74.67533900000001,78.927681
08MAY2017,150.627151,77.29393,181.634384,97.61979699999999,33.432186,102.564552,109.714653,60.84105699999999,28.113265999999996,222.187714,153.41499299999998,148.46965,35.811134,120.15421299999998,85.673805,42.462070000000004,140.76106299999998,194.210571,62.0121,67.525909,53.589611,32.213337,84.592659,118.313721,171.914246,118.32478300000001,44.96907,44.96907,74.304413,79.76487
09MAY2017,151.591904,77.570824,182.50341799999998,97.541199,33.051945,101.02628299999999,110.35470600000001,60.314296999999996,27.977873,220.93374599999999,154.187485,147.577057,35.64452,120.115219,85.329536,42.094433,140.878174,193.536011,61.314570999999994,67.623856,54.171886,32.145924,84.446045,117.277336,170.73161299999998,118.69613600000001,44.766544,44.766544,74.890106,79.206734
10MAY2017,150.87326000000002,77.778503,180.230576,98.592361,32.895947,102.391487,107.98159799999999,60.197231,27.755444,222.039627,154.627533,146.742676,35.291698,119.72526599999999,85.998413,42.152481,141.034317,192.245483,61.944283,67.888306,53.84620699999999,32.116756,84.534012,118.000854,170.87944,118.26615100000001,44.727973999999996,44.727973999999996,75.371613,79.566162
11MAY2017,152.17807,77.056595,180.978363,99.211258,32.788696,102.112679,107.902817,60.343555,27.919851,221.92111200000002,152.74025,146.16056799999998,34.978081,120.105469,85.732826,42.249229,140.731781,192.353058,62.418987,67.05574,53.530395999999996,32.126476000000004,84.221237,117.85419499999999,170.810471,118.520241,44.380795,44.380795,74.811485,80.246124
12MAY2017,154.303329,76.631355,180.299469,98.936195,32.613201000000004,101.872322,108.01113899999999,60.51915,27.339598,220.00564599999998,153.444321,145.888901,34.821278,120.534416,85.49675,42.171833,141.85405,192.177078,61.585831000000006,66.977386,53.490917,32.097305,84.240799,117.903076,169.322311,118.080475,44.207207000000004,44.207207000000004,74.39876600000001,80.187843
15MAY2017,153.90791299999998,77.462051,179.45330800000002,100.616074,33.373684000000004,102.72798900000001,107.459709,60.870323,27.25256,222.276581,153.845245,146.99491899999998,34.919281,123.80027,85.909874,42.307281,142.75186200000002,193.213379,61.527702000000005,67.02636,53.06654399999999,32.204262,84.37763199999999,117.570656,169.046356,118.16842700000001,43.763591999999996,43.763591999999996,74.968719,80.430695
16MAY2017,153.680573,77.264259,179.758331,100.537476,33.441936,103.112572,106.327316,60.772769999999994,27.117168,222.750534,154.754639,149.100266,35.105492,124.56068400000001,86.175461,42.42337,143.73748799999998,193.48713700000002,61.798965,68.375961,52.089493,31.698641,84.289665,117.257782,165.68573,118.637505,43.696087,43.696087,73.809151,80.187843
17MAY2017,148.52066000000002,75.52377299999999,175.901443,98.37623599999999,32.973942,101.684883,104.682869,58.72425500000001,26.5079,211.020569,152.632706,146.43222,34.341053,123.488304,82.890137,42.500771,142.878723,191.623398,61.033618999999995,66.47470899999999,51.122314,31.338871,84.309212,117.570656,166.415009,117.49771100000001,42.895649,42.895649,73.818977,79.643867
18MAY2017,150.784286,75.533653,174.543655,98.454826,30.594984000000004,102.141357,105.047203,59.09494,26.575596,212.442383,152.251343,146.286682,34.51746,123.780777,82.58521999999999,42.375,143.464233,192.0168,61.89584,66.701279,51.003887,31.329148999999997,83.928024,118.18661499999999,168.967514,117.291367,43.435703000000004,43.435703000000004,76.197067,79.410736
19MAY2017,151.29830900000002,75.949005,177.849533,100.625908,30.429235,103.452469,105.874344,59.787532999999996,27.126837,212.669479,152.838074,147.450928,34.693874,123.81002,83.39179200000001,42.471748,144.576736,192.567566,61.789276,66.68158000000001,51.092705,31.562510999999997,84.289665,118.098625,170.091019,119.050201,43.802166,43.802166,77.405762,79.585587
22MAY2017,152.21760600000002,76.127014,180.71270800000002,100.488365,30.79973,103.064003,105.982658,59.485130000000005,27.25256,213.291519,152.5056,148.091263,35.056492,124.063499,83.313103,42.742638,144.615799,195.232819,62.041160999999995,67.430252,50.895325,31.231911,84.260345,118.93946799999999,172.170456,119.54148899999998,43.860031,43.860031,77.189575,79.93528
23MAY2017,152.0298,76.344566,180.535599,101.804764,30.965477000000003,103.209671,105.381996,59.290039,27.349268,216.865784,151.40062,147.499451,35.144695,124.31696299999999,84.355751,42.945805,144.25473,194.465683,62.53524399999999,67.65683,51.517086,31.25136,84.133278,118.949242,172.68293799999998,119.944351,43.860031,43.860031,77.130608,80.21698
24MAY2017,151.575073,76.265457,182.267258,102.119125,30.702232000000002,103.161118,106.06143999999999,59.943611,26.914078000000003,221.002869,151.566849,147.965134,35.399506,124.30722,84.306572,43.56498,145.894196,194.229675,62.903381,67.745491,51.329567,31.163846999999997,84.543785,119.330551,173.047577,119.954178,43.435703000000004,43.435703000000004,76.796501,79.93528
25MAY2017,152.09896899999998,76.581909,184.057968,103.17028,30.653484000000002,102.083084,105.628174,59.163222999999995,26.585265999999997,219.66004900000001,152.994507,148.634567,35.536716,125.151169,83.952461,43.932621000000005,146.167435,196.24581899999998,63.009953,68.582832,51.665115,31.270807,84.895638,120.96334099999999,175.47197,120.12121599999999,43.696087,43.696087,76.953728,79.410736
26MAY2017,151.84198,76.601692,183.585678,103.799011,30.711981,101.70431500000001,106.75073200000001,59.563171,26.546581,220.706665,151.469055,147.945755,35.536716,124.552559,83.962303,43.913269,146.245499,197.357147,62.893688,68.917755,51.901981,31.25136,85.27681700000001,120.904671,174.929916,119.728172,43.705727,43.705727,76.77684,79.216454
30MAY2017,151.901276,76.23577900000001,183.871002,103.612358,30.887478,101.063316,106.681793,59.397335,26.459545000000002,216.387238,151.341217,147.208374,35.458309,124.739006,82.526207,43.951972999999995,146.313812,199.097946,62.854942,69.36106099999999,52.227657,31.241638000000002,85.42343100000001,120.973129,174.033081,119.158272,44.554386,44.554386,76.796501,78.779335
31MAY2017,151.00177,76.087456,184.608948,103.57306700000001,30.741232,100.500023,106.28791799999999,60.441109,26.478886,209.293869,150.97731000000002,148.081573,35.389709,125.85774199999999,80.804863,43.990669,147.25067099999998,201.094437,63.077769999999994,68.799545,52.296749,31.747260999999998,86.09781600000001,122.068161,172.64352399999999,119.16810600000001,44.97871,44.97871,77.238701,78.19651
01JUN2017,151.416931,77.412598,184.303925,103.789185,31.023975,101.26726500000001,106.55378700000001,61.221497,26.807695000000002,213.00897200000003,152.59024,148.120361,35.399506,126.37786100000001,81.69995899999999,44.300259000000004,149.64674399999998,200.97641000000002,63.22308,69.055672,51.791702,31.805599,86.13691700000001,122.60590400000001,176.97981299999998,119.669228,44.85334,44.85334,78.42775,78.390778
02JUN2017,153.660797,77.62026999999999,187.167068,104.0839,31.179971999999996,100.140671,105.539551,61.504387,26.962433,211.324814,152.786972,147.518845,35.59552,127.653618,81.286835,44.397003000000005,150.972443,203.287598,63.426525,70.69094799999999,52.465092000000006,31.640301,86.58651,122.36148100000001,176.792572,119.993477,44.785835,44.785835,78.241051,77.22511300000001
05JUN2017,152.15829499999998,78.094955,185.90768400000002,103.347107,30.965477000000003,100.218376,104.889648,61.660465,27.059139000000002,211.99847400000002,152.236206,147.868134,35.615120000000005,127.928398,81.434387,44.493752,150.039536,202.815536,63.039013,71.203201,52.494801,31.455553000000002,86.73311600000001,122.586357,176.772842,118.873329,44.718327,44.718327,78.86996500000001,77.827377
06JUN2017,152.672318,77.976288,183.74311799999998,102.70856500000001,30.770478999999998,101.170151,103.885269,62.167717,27.010786,212.53343199999998,151.655914,147.82931499999998,35.409309,128.389633,81.601601,44.484074,148.507614,202.018921,62.651489,71.439613,51.969952,31.183294,86.791771,121.266426,178.201859,118.028305,44.785835,44.785835,77.562996,78.886185
07JUN2017,153.581726,78.92564399999999,185.071365,101.686874,30.819231,100.78166999999999,104.298836,62.411591,26.769014000000002,213.77182000000002,152.40339699999998,146.480728,35.536716,128.311111,82.536049,44.029365999999996,149.204849,201.625519,62.060531999999995,71.311562,52.712666000000006,31.115232000000002,86.76244399999999,121.45328500000001,180.557266,117.694221,44.8437,44.8437,77.77919,78.59478
08JUN2017,153.2061,79.064087,186.871902,103.160461,30.819231,101.005043,102.72332800000001,62.401835999999996,26.681974,216.724075,150.967484,147.567368,35.752327,128.114853,83.55900600000001,43.661728000000004,148.704025,202.540161,61.227379000000006,70.878113,52.682961,30.872142999999998,85.86324300000001,121.728645,179.05926499999998,117.85144,44.544743,44.544743,77.562996,78.31307199999999
09JUN2017,147.265274,79.420105,186.970291,104.054428,30.585234000000003,103.335938,104.003433,63.152958,27.020456,220.36982700000002,150.436386,149.507767,34.997684,129.076553,85.536102,43.845546999999996,148.75311299999998,203.513809,62.380238,69.2724,52.940430000000006,31.863943,86.16624499999999,123.15461,178.832596,118.53924599999999,45.055865999999995,45.055865999999995,78.04450200000001,79.779861
12JUN2017,143.746231,79.281662,186.94078100000002,104.201782,30.468237,104.928711,105.40169499999999,62.440856999999994,27.987546999999996,219.844757,149.66925,150.555573,35.017284000000004,129.36116,85.555771,43.855228000000004,145.797302,203.96623200000002,62.380238,68.74044,53.50489,31.795876,86.244431,123.587326,176.65458700000002,117.79248799999999,45.509116999999996,45.509116999999996,77.867622,80.556969
13JUN2017,144.902771,79.697006,188.013229,103.887421,30.906978999999996,105.01611299999999,104.92903899999999,63.660217,27.513673999999998,222.11343399999998,151.449402,149.65329,35.164295,129.557434,85.84101899999999,43.923504,147.123001,205.657822,61.745892000000005,69.597481,53.782168999999996,31.679197,86.068497,124.01019299999999,178.428528,117.96934499999999,44.805122,44.805122,78.142776,80.586113
14JUN2017,143.489243,79.944229,189.282471,102.86573800000001,30.809479,103.530174,104.515472,62.948101,27.745775,224.401947,154.173691,149.226379,34.821278,130.29345700000002,85.663963,44.186867,147.967514,206.542969,61.843483,69.223137,54.128765,31.786153999999996,86.439911,125.839371,179.719543,117.920227,45.026928000000005,45.026928000000005,78.51619000000001,79.72157299999999
15JUN2017,142.629242,79.805779,192.303024,104.52597,30.789978,103.26795200000001,104.35791800000001,62.528645,28.223644,221.152481,154.183533,149.624176,34.605663,130.558411,85.15248100000001,44.138096000000004,148.4487,207.801834,61.667816,68.85865,52.385872,31.902835999999997,87.358643,126.881813,178.502365,118.64733100000001,44.97871,44.97871,77.543335,79.906143
16JUN2017,140.632507,80.54746999999999,193.277084,105.704834,30.838729999999998,105.229774,103.895111,62.811539,28.282159999999998,219.745697,154.055679,150.74963400000001,34.507659999999994,131.843964,84.768875,44.196625,149.253937,209.71965,61.453120999999996,68.957169,50.603367,32.058414,87.632317,127.29484599999999,179.739334,118.33290900000001,44.96907,44.96907,73.936897,81.100945
19JUN2017,144.655655,80.97270999999999,195.874588,105.596779,31.189724,104.36541,103.75725600000001,63.621193000000005,28.087109,224.02548199999998,156.189865,150.225708,34.801674,131.569183,86.62793,44.264904,150.38324,209.83766200000002,62.146015000000006,69.814201,51.514423,32.301502,87.827789,126.144241,181.11488300000002,119.728172,44.911204999999995,44.911204999999995,74.192398,80.391838
20JUN2017,143.340958,81.595741,195.136658,105.15470900000001,31.053226000000002,103.413635,102.349144,63.504135,27.433692999999998,223.00508100000002,155.06868,150.332428,34.164642,131.7164,86.086922,44.48925,151.296494,209.83766200000002,62.97554,68.868507,51.058895,32.632103,87.60298900000001,126.61628,181.36227399999999,119.394104,44.303646,44.303646,74.231705,79.954712
21JUN2017,144.191055,81.299049,195.96313500000002,101.647583,31.043474,101.48092700000001,103.195984,62.118945999999994,27.092358,220.419373,154.006485,149.206985,33.890228,132.393509,85.693481,44.108837,150.96263100000002,209.345917,63.883137,69.223137,52.078884,32.943249,87.378204,126.449097,182.995102,119.629921,43.792522,43.792522,74.919586,79.109612
22JUN2017,143.95384199999998,81.338615,196.22879,102.01106300000001,31.053226000000002,101.44208499999999,102.62485500000001,62.265269999999994,26.868052000000002,217.724686,152.91481000000002,149.798813,33.674614,133.51225300000002,85.595116,43.962521,152.013367,208.716476,64.429642,69.213295,51.890732,33.118275,87.016563,126.183571,184.55864,120.042603,43.802166,43.802166,74.21204399999999,78.759911
23JUN2017,144.596344,81.308937,198.97386200000003,102.276314,31.287221999999996,101.97625,102.762711,61.914089000000004,26.887556,215.16870099999997,148.813614,149.517471,33.508007,133.885147,85.437729,44.138096000000004,151.856232,209.385254,64.566284,70.149139,52.336357,33.225235,87.397743,125.54435,183.321655,120.09173600000001,43.773235,43.773235,73.54383100000001,79.274742
26JUN2017,144.141663,82.040749,196.760086,102.413841,31.43347,101.14102199999999,103.954193,62.011639,26.926569,218.38844300000002,148.921783,150.604065,33.3904,133.79686,85.811516,44.313679,151.188492,209.10003700000001,64.332054,69.479271,52.762177,33.098827,87.339111,125.82952900000001,183.193024,119.74783300000001,44.120411,44.120411,74.192398,78.915329
27JUN2017,142.075699,82.15941600000001,195.687653,102.09948,30.965477000000003,101.073036,103.796646,61.543404,26.536465000000003,218.229935,149.728271,150.138382,32.978783,132.491653,86.608253,43.943008,150.95282,206.316772,63.96120500000001,68.17893199999999,52.435387,32.836292,86.606064,125.26898200000001,182.678421,119.472702,43.242828,43.242828,74.693565,78.789047
28JUN2017,144.15152,83.039551,196.40588400000001,104.575096,31.277472999999997,101.276985,105.22444899999999,62.152657,26.409684999999996,221.142578,150.70193500000002,150.691406,33.517803,131.323853,88.349266,44.206379,151.522354,207.142883,63.590363,68.760147,52.8414,32.816845,86.371498,125.662346,183.766968,120.366859,43.242828,43.242828,75.18490600000001,79.197029
29JUN2017,142.02626,82.703323,194.28067,103.779358,30.624233,101.121597,104.092049,61.622021,26.351171,222.32150299999998,149.649582,149.53686499999998,32.870975,130.165848,89.65748599999999,43.72842,150.373428,204.418625,62.790115,67.469658,52.653248,32.700165000000005,85.022697,124.295395,183.341461,119.53166999999999,42.828144,42.828144,74.614952,78.390778
30JUN2017,142.36236599999998,83.306564,194.56601,105.567307,30.516985,101.325546,104.623787,61.975773,26.341419000000002,219.83483900000002,150.869125,149.24581899999998,33.066986,129.822372,89.903397,43.747925,150.402893,204.753021,62.546139000000004,67.90310699999999,58.426586,32.661266,85.179077,124.433067,183.48988300000002,119.98365,43.069237,43.069237,74.369286,78.419922
03JUL2017,141.848343,84.157028,195.392456,105.08593799999998,30.546234000000002,103.238815,105.815269,62.830681000000006,26.770527,225.16477999999998,151.469055,150.943649,32.792568,130.421005,91.73311600000001,43.660137,149.754761,206.365952,62.721798,67.154427,58.07999,32.884907,85.755737,125.22964499999999,184.707077,119.954178,43.397125,43.397125,74.054825,79.75071700000001
05JUL2017,142.431549,84.26621999999999,198.560623,105.596779,30.615121999999996,101.607201,104.013275,62.319702,26.673002,225.91770899999997,150.170837,149.090561,33.655014,131.147202,92.652916,43.718666,150.314499,206.297073,62.614456000000004,68.05088,57.000583999999996,32.709888,85.68731700000001,124.27573400000001,186.290436,120.65181000000001,43.059597,43.059597,74.015518,78.536484
06JUL2017,141.087204,83.124672,198.235931,104.634033,30.231323,100.83023100000001,102.525246,62.457275,25.658745,224.58027599999997,149.541412,147.819611,32.959179,130.048111,92.35620899999999,43.308987,150.334137,204.585846,61.579987,67.54847,56.604468999999995,32.301502,85.39411199999999,124.088867,184.99408,119.76747900000001,42.519794,42.519794,74.162918,77.827377
07JUL2017,142.520508,83.710342,199.111618,105.03681200000001,30.408461,100.50973499999999,102.495483,62.781548,25.502707,223.18337999999997,149.71843,148.382324,33.204189,130.06771899999998,92.821053,43.299229,153.456894,206.129898,61.638542,68.425209,57.416495999999995,32.427902,85.667778,125.06246200000001,186.00346399999998,120.474953,42.480713,42.480713,74.025337,77.924515
10JUL2017,143.39038100000002,83.680565,200.676025,105.940605,30.487188,100.072701,102.76332099999999,63.400612,25.395429999999998,223.73819,148.68576000000002,148.848038,32.978783,129.096191,92.168297,43.289478,152.72041299999998,207.01506,61.31649,68.937469,58.159206000000005,32.486244,85.12043800000001,123.68566899999999,185.003967,120.91711399999998,42.207146,42.207146,71.96171600000001,77.86623399999999
11JUL2017,143.854965,83.541588,202.948822,106.333565,30.595438,100.150391,103.01133,63.430099,25.727010999999997,224.83786,148.115326,148.624878,33.243389,128.78215,91.812241,43.240707,152.121384,206.198746,60.838294999999995,68.947319,57.614555,32.25288,84.807671,122.9776,184.014374,121.388756,41.904270000000004,41.904270000000004,72.197556,78.29364
12JUL2017,144.06256100000002,84.19673900000001,203.116089,107.04088600000001,30.664326000000003,100.898216,103.54701999999999,65.130089,25.922062,225.273773,150.072495,149.119675,33.566811,129.763504,91.49575,43.416278999999996,153.76130700000002,207.811676,61.267695999999994,70.090034,57.654171,32.301502,84.993378,123.174278,184.746689,121.55579399999999,42.226688,42.226688,72.65941600000001,78.643349
13JUL2017,146.069214,84.742699,202.909454,106.559517,30.772575,101.13131,103.457741,64.47171,26.126863,228.255737,150.760941,149.051773,33.557007,129.400406,92.079277,43.338245,152.249023,207.605133,61.37505,70.70079,57.376888,32.359840000000005,84.73925799999999,123.351303,183.54925500000002,120.92694099999999,42.490482,42.490482,73.750191,78.653061
14JUL2017,147.32457,84.653358,205.152756,106.85423300000001,30.920189,101.432381,104.251358,65.090775,26.117113,226.47250400000001,150.357727,149.643585,33.988234999999996,130.12661699999998,91.238602,43.582108000000005,152.484711,208.273911,61.540955000000004,71.695747,57.43630600000001,32.505691999999996,85.130211,123.63649699999999,184.954498,121.261017,42.558871999999994,42.558871999999994,75.017845,78.954185
17JUL2017,147.838593,84.593796,205.634857,106.923004,30.998917,101.20899200000001,103.953751,64.972862,26.156122,227.126358,151.351044,148.45022600000001,33.782425,129.68498200000002,90.388023,43.630875,152.465073,208.185394,61.101791000000006,72.257263,57.22834399999999,32.330669,85.57003,124.138046,184.410217,120.96623999999998,42.65657,42.65657,75.047333,78.546211
18JUL2017,148.352615,84.891594,204.887115,105.94341999999999,31.008759,100.733109,104.90608999999999,64.60928299999999,26.224386,221.23172000000002,149.659424,149.410721,33.841225,131.95192,90.071533,43.57235,151.188492,207.82148700000002,60.906605000000006,72.208,57.08970600000001,32.43763,86.635384,123.449646,184.905014,120.49459099999999,42.363471999999994,42.363471999999994,74.88027199999999,78.29364
19JUL2017,149.281799,85.298576,207.484589,106.71521000000001,31.392553000000003,101.451797,105.967552,65.61158,26.273151000000002,220.795807,150.770782,143.133545,33.870628,132.687927,90.20011099999999,43.72842,151.11973600000002,208.598465,61.111549,72.759651,57.208542,32.690437,87.029404,124.364227,187.220642,120.93676,42.451401000000004,42.451401000000004,74.555992,78.536484
20JUL2017,148.60961899999998,84.722847,206.894241,106.19078799999998,31.353191,101.616905,106.50324199999999,65.238182,26.029339,220.231125,144.604233,143.259659,34.056835,134.022552,90.20011099999999,43.718666,151.433975,208.94268799999998,61.423840000000006,73.114296,58.52561600000001,32.612652000000004,87.275665,122.505554,189.506607,120.31772600000001,43.203705,43.203705,74.703384,78.546211
21JUL2017,148.540421,84.961075,208.724289,105.46846799999999,31.333509000000003,100.276649,106.23539699999999,64.99251600000001,25.268646,218.130859,144.230499,142.69696000000002,34.037231,132.786057,89.893509,43.923504,151.14918500000002,207.673981,61.121306999999995,72.690704,59.367352000000004,32.55431,87.285522,123.075943,189.783691,121.339615,43.213474,43.213474,74.83114599999999,77.827377
24JUL2017,150.339478,84.375412,208.76364099999998,107.04173999999999,31.353191,100.228081,106.14611799999999,65.07112099999999,24.800528,216.14946,142.194656,141.63943500000002,33.811821,130.528946,90.279236,43.738174,149.116455,206.533127,61.062752,72.50353199999999,58.377075,32.398734999999995,86.861946,124.28556100000002,188.902954,120.98589299999999,42.705425,42.705425,75.558319,77.58453399999999
25JUL2017,150.98201,84.782402,209.039154,113.334824,31.609053000000003,101.38382,105.57073999999999,65.69019300000001,24.810282,219.51783799999998,144.545227,141.833481,33.978428,129.420029,91.78256999999999,44.128345,156.20649699999998,196.098297,60.857811,73.08474,58.812798,32.184814,87.807602,125.347656,188.418045,118.323082,42.969219,42.969219,77.160095,77.973083
26JUL2017,151.69371,84.673218,229.691177,112.325546,31.156371999999998,102.09279599999999,106.08659399999999,65.26765400000001,24.956568,220.18157999999997,144.269836,141.028198,34.056835,128.50737,90.922104,44.616058,153.692566,195.744232,60.311298,72.946831,57.792805,31.980625,87.96521,123.91185,188.76442,117.458405,43.37957,43.37957,77.533508,78.070229
